T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
12.6,17.7,9.2,1012.6,91,0.6,3.9,7.6,175.04166666666663
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
15.1,23.3,7.1,1016.7,77,0.8,1.9,7.6,223.375
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
16.1,24.5,8.2,1014.8,80,0.6,1.9,9.4,187.54166666666663
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.2,24.6,9.0,1014.2,75,1.4,8.9,14.8,198.45833333333331
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
17.9,25.2,10.3,1017.4,70,1.1,0.9,7.6,141.41666666666666
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.9,26.2,12.5,1014.4,72,1.3,2.4,9.4,248.625
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
18.6,25.3,13.0,1013.3,80,1.1,7.2,22.2,162.54166666666666
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
13.2,18.2,9.2,1021.0,92,0.8,7.6,11.1,46.70833333333334
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
11.1,18.3,5.0,1020.2,80,1.1,8.0,14.8,91.75
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.7,19.8,5.2,1017.9,78,1.3,5.4,14.8,99.91666666666669
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
12.2,19.7,6.1,1018.0,74,1.0,3.9,-,119.70833333333331
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.9,20.7,4.4,1017.9,78,0.8,1.9,7.6,110.875
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
11.7,20.7,6.5,1017.3,89,0.3,0.9,7.6,200.33333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
13.9,21.6,7.0,1019.6,74,0.8,1.1,9.4,203.58333333333331
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
14.9,22.1,8.9,1017.2,78,1.0,2.8,7.6,25.08333333333333
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
12.0,22.1,9.6,1019.7,95,0.3,0.4,3.5,57.08333333333334
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.5,21.0,8.6,1023.2,88,1.3,3.5,7.6,349.29166666666674
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
14.6,22.3,9.0,1021.2,86,1.0,4.4,9.4,188.04166666666663
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
13.4,22.3,11.5,1020.6,98,1.4,6.9,13,310.25
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
11.7,18.2,9.4,1019.9,96,0.5,8.3,11.1,204.375
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
14.3,20.3,9.9,1019.1,88,0.6,8.9,14.8,223.25
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
16.6,24.0,10.1,1018.8,75,1.3,10.0,14.8,248.95833333333331
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
14.8,21.1,10.0,1019.3,86,0.5,3.0,11.1,nan
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,19.916666666666668
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,11.5
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,55.70833333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,47.08333333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,51.45833333333334
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.3,19.0,15.2,1011.0,94.0,1.8,14.8,24.1,65.375
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,75.625
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,88.95833333333331
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,80.70833333333333
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,69.25
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,55.91666666666666
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,84.375
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,115.875
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,140.16666666666666
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,162.875
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,115.70833333333331
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,100.625
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,107.33333333333331
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,80.16666666666667
